9.173720582769036, 97.78142680803239
19.099862243764747, 93.95655710597156
26.68177935666523, 90.23910164923696
33.67837375515613, 86.61560792303601
40.08753524083863, 82.892992773875
45.91142548036517, 79.26904870045479
51.73423488656549, 75.54620837768412
57.55596345943955, 71.72447180556303
63.37697147676282, 67.83680440054161
69.19689866075983, 63.85024074616975
74.43299570970255, 60.09420983333931
79.0868838735803, 56.717056036075974
84.32171995030909, 52.845646165670004
90.1412868565307, 48.826117094848
95.37864487768736, 45.18546513959309
106.46403174932313, 40.129552013078026
113.4581556716398, 36.28000971693321
121.6266822052906, 32.58632615984406
130.3814321477895, 28.881094413346645
139.13721145536107, 25.270049570992498
147.89295859527408, 21.656061387883895
158.9925641568417, 17.90115839013444
171.8577559915352, 14.744429086372833
184.7324460584896, 12.456788034478848
197.6025507719387, 9.749587136855666
210.4800248035212, 7.716678848440097
223.3591364613556, 5.833613362070693
236.24054079594265, 4.160327798565845
249.12915068603792, 3.146350564064008
262.02300098013916, 2.611870296109828
274.9168512742404, 2.0773900281556337
287.80480611383496, 1.0034756728353642
298.7440403012454, 0.4582553060459844
338.2274821715484, 0.6931864387622255
351.1272279201563, 0.6981402581741349
364.02861129501616, 0.8529368796321677
373.40968777380544, 0.8055931046906011
396.27633804028426, 0.7154786261158108
